StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature,RoadTempMin-max,AirTempMin-Max,RoadTempZ,AirTempZ,RoadTempDec,AirTempDec
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:36:00.000,3972405,65.81,54.31,0.644977,0.469492,0.624000,0.181802,0.658100,0.543100
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:46:00.000,830979,13.07,28.63,0.003527,0.134681,-2.612031,-2.189943,0.130700,0.286300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:37:00.000,3972406,65.8,54.28,0.644855,0.469100,0.623387,0.179031,0.658000,0.542800
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:47:00.000,830980,13.08,28.52,0.003649,0.133246,-2.611417,-2.200102,0.130800,0.285200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:38:00.000,3972407,65.77,54.29,0.644490,0.469231,0.621546,0.179955,0.657700,0.542900
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:48:00.000,830981,13.09,28.59,0.003770,0.134159,-2.610804,-2.193637,0.130900,0.285900
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:39:00.000,3972408,65.76,54.31,0.644369,0.469492,0.620932,0.181802,0.657600,0.543100
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:49:00.000,830982,13.12,28.7,0.004135,0.135593,-2.608963,-2.183478,0.131200,0.287000
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:40:00.000,3972409,65.74,54.35,0.644126,0.470013,0.619705,0.185496,0.657400,0.543500
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:50:00.000,830983,13.12,28.76,0.004135,0.136376,-2.608963,-2.177937,0.131200,0.287600
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:41:00.000,3972410,65.72,54.34,0.643882,0.469883,0.618478,0.184573,0.657200,0.543400
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:42:00.000,3972411,65.71,54.33,0.643761,0.469752,0.617864,0.183650,0.657100,0.543300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:43:00.000,3972412,65.69,54.3,0.643517,0.469361,0.616637,0.180879,0.656900,0.543000
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:44:00.000,3972413,65.67,54.32,0.643274,0.469622,0.615410,0.182726,0.656700,0.543200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:45:00.000,3972414,65.66,54.36,0.643153,0.470143,0.614797,0.186420,0.656600,0.543600
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:46:00.000,3972415,65.64,54.43,0.642909,0.471056,0.613569,0.192885,0.656400,0.544300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:47:00.000,3972416,65.62,54.39,0.642666,0.470535,0.612342,0.189191,0.656200,0.543900
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:48:00.000,3972417,65.6,54.33,0.642423,0.469752,0.611115,0.183650,0.656000,0.543300
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:49:00.000,3972418,65.58,54.3,0.642180,0.469361,0.609888,0.180879,0.655800,0.543000
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T00:50:00.000,3972419,65.56,54.27,0.641936,0.468970,0.608661,0.178108,0.655600,0.542700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:46:00.000,3966422,64.8,64.8,0.632693,0.606258,0.562029,1.150635,0.648000,0.648000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:47:00.000,3966423,64.8,64.8,0.632693,0.606258,0.562029,1.150635,0.648000,0.648000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:48:00.000,3966424,64.8,64.8,0.632693,0.606258,0.562029,1.150635,0.648000,0.648000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:49:00.000,3966425,64.79,64.79,0.632571,0.606128,0.561415,1.149711,0.647900,0.647900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:46:00.000,2926610,66.74,55.38,0.656288,0.483442,0.681063,0.280625,0.667400,0.553800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:50:00.000,3966426,64.79,64.79,0.632571,0.606128,0.561415,1.149711,0.647900,0.647900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:47:00.000,2926611,66.71,55.3,0.655923,0.482399,0.679223,0.273236,0.667100,0.553000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:51:00.000,3966427,64.78,64.78,0.632450,0.605997,0.560801,1.148787,0.647800,0.647800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:48:00.000,2926612,66.69,55.31,0.655680,0.482529,0.677996,0.274160,0.666900,0.553100
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:52:00.000,3966428,64.77,64.77,0.632328,0.605867,0.560187,1.147863,0.647700,0.647700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:49:00.000,2926613,66.65,55.33,0.655193,0.482790,0.675541,0.276007,0.666500,0.553300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:53:00.000,3966429,64.75,64.75,0.632085,0.605606,0.558960,1.146016,0.647500,0.647500
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:54:00.000,3966430,64.74,64.74,0.631963,0.605476,0.558347,1.145093,0.647400,0.647400
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:50:00.000,2926614,66.62,55.36,0.654829,0.483181,0.673701,0.278778,0.666200,0.553600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:51:00.000,2926615,66.6,55.36,0.654585,0.483181,0.672473,0.278778,0.666000,0.553600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:55:00.000,3966431,64.71,64.71,0.631598,0.605085,0.556506,1.142322,0.647100,0.647100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:52:00.000,2926616,66.56,55.38,0.654099,0.483442,0.670019,0.280625,0.665600,0.553800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:56:00.000,3966432,64.67,64.67,0.631112,0.604563,0.554052,1.138628,0.646700,0.646700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:53:00.000,2926617,66.53,55.43,0.653734,0.484094,0.668178,0.285243,0.665300,0.554300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:57:00.000,3966433,64.62,64.62,0.630504,0.603911,0.550984,1.134010,0.646200,0.646200
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:54:00.000,2926618,66.5,55.45,0.653369,0.484355,0.666337,0.287090,0.665000,0.554500
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:58:00.000,3966434,64.57,64.57,0.629895,0.603260,0.547916,1.129392,0.645700,0.645700
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:27:00.000,3932481,63.03,52.89,0.611165,0.450978,0.453424,0.050654,0.630300,0.528900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:28:00.000,3932482,63.03,52.89,0.611165,0.450978,0.453424,0.050654,0.630300,0.528900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:29:00.000,3932483,63.03,52.93,0.611165,0.451499,0.453424,0.054349,0.630300,0.529300
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:30:00.000,3932484,63.01,52.94,0.610922,0.451630,0.452197,0.055272,0.630100,0.529400
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:31:00.000,3932485,62.99,52.93,0.610679,0.451499,0.450970,0.054349,0.629900,0.529300
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:32:00.000,3932486,62.98,52.89,0.610557,0.450978,0.450356,0.050654,0.629800,0.528900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:33:00.000,3932487,62.98,52.89,0.610557,0.450978,0.450356,0.050654,0.629800,0.528900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:34:00.000,3932488,62.94,52.88,0.610071,0.450848,0.447902,0.049731,0.629400,0.528800
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:35:00.000,3932489,62.93,52.83,0.609949,0.450196,0.447289,0.045113,0.629300,0.528300
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:36:00.000,3932490,62.94,52.81,0.610071,0.449935,0.447902,0.043266,0.629400,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:37:00.000,3932491,62.91,52.81,0.609706,0.449935,0.446061,0.043266,0.629100,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:38:00.000,3932492,62.89,52.79,0.609462,0.449674,0.444834,0.041419,0.628900,0.527900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:39:00.000,3932493,62.87,52.79,0.609219,0.449674,0.443607,0.041419,0.628700,0.527900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:40:00.000,3932494,62.84,52.8,0.608854,0.449804,0.441766,0.042342,0.628400,0.528000
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:36:00.000,2926600,67.04,55.61,0.659937,0.486441,0.699471,0.301867,0.670400,0.556100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:37:00.000,2926601,67.01,55.61,0.659572,0.486441,0.697630,0.301867,0.670100,0.556100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:38:00.000,2926602,66.98,55.56,0.659207,0.485789,0.695789,0.297249,0.669800,0.555600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:39:00.000,2926603,66.95,55.53,0.658842,0.485398,0.693948,0.294479,0.669500,0.555300
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:40:00.000,2926604,66.92,55.54,0.658477,0.485528,0.692108,0.295402,0.669200,0.555400
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:41:00.000,2926605,66.89,55.54,0.658112,0.485528,0.690267,0.295402,0.668900,0.555400
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:42:00.000,2926606,66.86,55.55,0.657748,0.485658,0.688426,0.296326,0.668600,0.555500
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:43:00.000,2926607,66.83,55.52,0.657383,0.485267,0.686586,0.293555,0.668300,0.555200
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:44:00.000,2926608,66.8,55.47,0.657018,0.484615,0.684745,0.288937,0.668000,0.554700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:45:00.000,2926609,66.77,55.47,0.656653,0.484615,0.682904,0.288937,0.667700,0.554700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:46:00.000,2926610,66.74,55.38,0.656288,0.483442,0.681063,0.280625,0.667400,0.553800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:47:00.000,2926611,66.71,55.3,0.655923,0.482399,0.679223,0.273236,0.667100,0.553000
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:48:00.000,2926612,66.69,55.31,0.655680,0.482529,0.677996,0.274160,0.666900,0.553100
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:49:00.000,2926613,66.65,55.33,0.655193,0.482790,0.675541,0.276007,0.666500,0.553300
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T00:50:00.000,2926614,66.62,55.36,0.654829,0.483181,0.673701,0.278778,0.666200,0.553600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:36:00.000,3902990,64.85,53.17,0.633301,0.454628,0.565096,0.076514,0.648500,0.531700
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:37:00.000,3902991,64.85,53.06,0.633301,0.453194,0.565096,0.066355,0.648500,0.530600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:38:00.000,3902992,64.83,53,0.633058,0.452412,0.563869,0.060814,0.648300,0.530000
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:39:00.000,3902993,64.81,52.99,0.632814,0.452282,0.562642,0.059890,0.648100,0.529900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:40:00.000,3902994,64.8,52.92,0.632693,0.451369,0.562029,0.053425,0.648000,0.529200
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:41:00.000,3902995,64.8,52.87,0.632693,0.450717,0.562029,0.048807,0.648000,0.528700
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:42:00.000,3902996,64.78,52.9,0.632450,0.451108,0.560801,0.051578,0.647800,0.529000
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:43:00.000,3902997,64.76,52.83,0.632206,0.450196,0.559574,0.045113,0.647600,0.528300
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:44:00.000,3902998,64.76,52.82,0.632206,0.450065,0.559574,0.044189,0.647600,0.528200
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:45:00.000,3902999,64.76,52.87,0.632206,0.450717,0.559574,0.048807,0.647600,0.528700
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:46:00.000,3903000,64.75,52.91,0.632085,0.451239,0.558960,0.052502,0.647500,0.529100
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:47:00.000,3903001,64.73,52.9,0.631841,0.451108,0.557734,0.051578,0.647300,0.529000
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:48:00.000,3903002,64.72,52.96,0.631720,0.451890,0.557120,0.057119,0.647200,0.529600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:49:00.000,3903003,64.71,52.99,0.631598,0.452282,0.556506,0.059890,0.647100,0.529900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T00:50:00.000,3903004,64.7,52.95,0.631477,0.451760,0.555892,0.056196,0.647000,0.529500
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:36:00.000,3932490,62.94,52.81,0.610071,0.449935,0.447902,0.043266,0.629400,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:37:00.000,3932491,62.91,52.81,0.609706,0.449935,0.446061,0.043266,0.629100,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:38:00.000,3932492,62.89,52.79,0.609462,0.449674,0.444834,0.041419,0.628900,0.527900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:39:00.000,3932493,62.87,52.79,0.609219,0.449674,0.443607,0.041419,0.628700,0.527900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:40:00.000,3932494,62.84,52.8,0.608854,0.449804,0.441766,0.042342,0.628400,0.528000
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:41:00.000,3932495,62.84,52.81,0.608854,0.449935,0.441766,0.043266,0.628400,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:42:00.000,3932496,62.84,52.81,0.608854,0.449935,0.441766,0.043266,0.628400,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:43:00.000,3932497,62.81,52.81,0.608489,0.449935,0.439926,0.043266,0.628100,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:44:00.000,3932498,62.8,52.81,0.608368,0.449935,0.439312,0.043266,0.628000,0.528100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:45:00.000,3932499,62.8,52.79,0.608368,0.449674,0.439312,0.041419,0.628000,0.527900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:46:00.000,3932500,62.76,52.77,0.607881,0.449413,0.436858,0.039571,0.627600,0.527700
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:47:00.000,3932501,62.76,52.75,0.607881,0.449153,0.436858,0.037724,0.627600,0.527500
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:48:00.000,3932502,62.76,52.75,0.607881,0.449153,0.436858,0.037724,0.627600,0.527500
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:49:00.000,3932503,62.72,52.77,0.607395,0.449413,0.434403,0.039571,0.627200,0.527700
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T00:50:00.000,3932504,62.71,52.8,0.607273,0.449804,0.433790,0.042342,0.627100,0.528000
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:46:00.000,830979,13.07,28.63,0.003527,0.134681,-2.612031,-2.189943,0.130700,0.286300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:47:00.000,830980,13.08,28.52,0.003649,0.133246,-2.611417,-2.200102,0.130800,0.285200
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:48:00.000,830981,13.09,28.59,0.003770,0.134159,-2.610804,-2.193637,0.130900,0.285900
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:49:00.000,830982,13.12,28.7,0.004135,0.135593,-2.608963,-2.183478,0.131200,0.287000
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:50:00.000,830983,13.12,28.76,0.004135,0.136376,-2.608963,-2.177937,0.131200,0.287600
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:51:00.000,830984,13.14,28.84,0.004379,0.137419,-2.607736,-2.170548,0.131400,0.288400
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:52:00.000,830985,13.16,28.9,0.004622,0.138201,-2.606508,-2.165006,0.131600,0.289000
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:53:00.000,830986,13.16,28.95,0.004622,0.138853,-2.606508,-2.160388,0.131600,0.289500
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:54:00.000,830987,13.17,28.9,0.004743,0.138201,-2.605895,-2.165006,0.131700,0.289000
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:55:00.000,830988,13.19,28.88,0.004987,0.137940,-2.604668,-2.166854,0.131900,0.288800
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:56:00.000,830989,13.2,28.85,0.005108,0.137549,-2.604054,-2.169624,0.132000,0.288500
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:57:00.000,830990,13.21,28.8,0.005230,0.136897,-2.603441,-2.174242,0.132100,0.288000
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:58:00.000,830991,13.24,28.98,0.005595,0.139244,-2.601600,-2.157618,0.132400,0.289800
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T00:59:00.000,830992,13.25,29.13,0.005716,0.141199,-2.600986,-2.143764,0.132500,0.291300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T01:00:00.000,830993,13.25,29.12,0.005716,0.141069,-2.600986,-2.144688,0.132500,0.291200
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T00:59:00.000,3966435,64.5,64.5,0.629044,0.602347,0.543621,1.122927,0.645000,0.645000
